Order ID,Order Date,Month,Customer Name,Gender,Region,City,Category,Product Name,Brand,Size,Color,Units Sold,Unit Price,Discount %,Total Sales,Profit,Payment Mode,Delivery Status
ORD10165,2025-06-07,Jun,Customer_165,Men,West,Ahmedabad,Watches,Smart Watch,Roadster,XL,Grey,3,3445,20,8268.0,2889.92,Card,Delivered
ORD10166,2025-03-16,Mar,Customer_166,Unisex,North,Jaipur,Watches,Smart Watch,Roadster,XL,Green,1,2635,20,2108.0,153.06,Card,Returned
ORD10167,2025-09-13,Sep,Customer_167,Unisex,West,Pune,Jackets,Winter Jacket,H&M,XL,Brown,5,3264,10,14688.0,4677.74,Card,Delivered
ORD10168,2025-10-05,Oct,Customer_168,Unisex,West,Pune,Watches,Analog Watch,Zara,S,Black,1,4791,0,4791.0,1620.11,Net Banking,Delivered
ORD10169,2025-04-22,Apr,Customer_169,Unisex,South,Bangalore,Shoes,Sneakers,Adidas,Free Size,Brown,5,4234,10,19053.0,517.16,Net Banking,Cancelled
ORD10170,2025-01-09,Jan,Customer_170,Unisex,West,Mumbai,Shirts,Formal Shirt,Fastrack,XL,White,5,2749,20,10996.0,4114.09,UPI,Delivered
ORD10171,2025-11-14,Nov,Customer_171,Men,South,Chennai,Jeans,Cargo Jeans,Zara,L,Pink,5,2566,30,8981.0,1905.36,Net Banking,Delivered
ORD10172,2025-12-01,Dec,Customer_172,Women,East,Kolkata,Jackets,Bomber Jacket,H&M,S,Black,1,1264,15,1074.4,46.97,Card,Returned
ORD10173,2025-09-28,Sep,Customer_173,Unisex,East,Kolkata,Jeans,Regular Jeans,Roadster,XL,Green,1,2381,5,2261.95,160.3,UPI,Cancelled
ORD10174,2025-06-11,Jun,Customer_174,Women,North,Jaipur,Jeans,Cargo Jeans,Levis,S,Green,1,2196,20,1756.8,55.34,Card,Cancelled
ORD10175,2025-03-13,Mar,Customer_175,Men,East,Guwahati,Jackets,Bomber Jacket,Roadster,XL,Red,1,4601,25,3450.75,1288.25,UPI,Delivered
ORD10176,2025-01-16,Jan,Customer_176,Women,West,Ahmedabad,Watches,Sports Watch,Tommy Hilfiger,XL,White,3,4189,15,10681.95,383.09,Wallet,Returned
ORD10177,2025-02-07,Feb,Customer_177,Men,East,Bhubaneswar,Dresses,Maxi Dress,Tommy Hilfiger,XL,Grey,1,2694,5,2559.3,111.99,Cash,Cancelled
ORD10178,2025-07-04,Jul,Customer_178,Women,East,Guwahati,Jeans,Slim Jeans,Nike,Free Size,Pink,3,1336,5,3807.6,543.33,UPI,Delivered
ORD10179,2025-07-17,Jul,Customer_179,Unisex,North,Lucknow,Shirts,Formal Shirt,Puma,Free Size,Red,1,2889,15,2455.65,542.28,Wallet,Delivered
ORD10180,2025-06-04,Jun,Customer_180,Women,South,Hyderabad,Shoes,Sandals,Zara,XL,Green,3,4538,5,12933.3,1764.74,Net Banking,Delivered
ORD10181,2025-11-01,Nov,Customer_181,Men,South,Kochi,Jeans,Regular Jeans,Levis,XL,Grey,5,2100,15,8925.0,1319.23,Wallet,Delivered
ORD10182,2025-11-30,Nov,Customer_182,Men,East,Guwahati,Dresses,Party Dress,Allen Solly,XL,Grey,5,1614,10,7263.0,295.42,Card,Cancelled
ORD10183,2025-06-16,Jun,Customer_183,Men,West,Pune,Dresses,Party Dress,Levis,Free Size,Red,4,2795,30,7826.0,2538.17,Wallet,Delivered
ORD10184,2025-05-30,May,Customer_184,Women,South,Kochi,Shoes,Running Shoes,Allen Solly,M,Green,1,3850,25,2887.5,144.27,Card,Cancelled
ORD10185,2025-10-26,Oct,Customer_185,Women,West,Indore,Dresses,Party Dress,Adidas,Free Size,Black,4,4876,20,15603.2,1123.77,Cash,Cancelled
ORD10186,2025-11-28,Nov,Customer_186,Unisex,East,Bhubaneswar,Jeans,Slim Jeans,H&M,XL,Grey,5,861,20,3444.0,258.81,Net Banking,Cancelled
ORD10187,2025-09-19,Sep,Customer_187,Unisex,East,Bhubaneswar,Jeans,Slim Jeans,Adidas,Free Size,White,5,2309,15,9813.25,2132.14,Cash,Delivered
ORD10188,2025-02-13,Feb,Customer_188,Men,East,Guwahati,Shirts,Linen Shirt,Adidas,Free Size,Brown,1,1659,10,1493.1,300.25,Cash,Delivered
ORD10189,2025-02-04,Feb,Customer_189,Women,West,Ahmedabad,Caps,Baseball Cap,Allen Solly,S,White,3,865,30,1816.5,553.67,Card,Delivered
ORD10190,2025-04-29,Apr,Customer_190,Women,West,Indore,Shoes,Sneakers,Puma,S,Red,4,2010,5,7638.0,2188.47,Net Banking,Delivered
ORD10191,2025-05-23,May,Customer_191,Women,South,Chennai,Dresses,Party Dress,Nike,L,Red,1,1332,30,932.4,323.28,Net Banking,Delivered
ORD10192,2025-11-09,Nov,Customer_192,Unisex,East,Guwahati,Jeans,Regular Jeans,Allen Solly,M,Green,4,1434,10,5162.4,1091.93,Wallet,Delivered
ORD10193,2025-05-03,May,Customer_193,Unisex,East,Kolkata,Jeans,Cargo Jeans,Zara,XL,Pink,3,1457,5,4152.45,901.33,Wallet,Delivered
ORD10194,2025-11-22,Nov,Customer_194,Men,South,Kochi,Shoes,Sandals,Roadster,M,Grey,5,1918,20,7672.0,1253.49,Net Banking,Delivered
ORD10195,2025-04-10,Apr,Customer_195,Women,West,Pune,Shirts,Polo Shirt,Nike,XL,Brown,4,4639,25,13917.0,692.21,Net Banking,Cancelled
ORD10196,2025-05-30,May,Customer_196,Women,North,Jaipur,Shoes,Running Shoes,Tommy Hilfiger,Free Size,Brown,1,2750,5,2612.5,678.67,Wallet,Delivered
ORD10197,2025-10-05,Oct,Customer_197,Men,East,Patna,Jeans,Cargo Jeans,Adidas,M,Green,1,4114,20,3291.2,581.95,UPI,Delivered
ORD10198,2025-03-02,Mar,Customer_198,Women,North,Chandigarh,Caps,Beanie,Puma,Free Size,Pink,2,2218,30,3105.2,193.63,Card,Cancelled
ORD10199,2025-09-30,Sep,Customer_199,Women,North,Lucknow,Shoes,Sneakers,H&M,L,Green,3,4912,5,13999.2,571.59,Wallet,Cancelled
ORD10200,2025-12-02,Dec,Customer_200,Men,North,Lucknow,Jeans,Slim Jeans,Roadster,XL,Brown,2,1586,5,3013.4,476.19,Card,Delivered
ORD10201,2025-11-21,Nov,Customer_201,Women,West,Mumbai,Bags,Travel Bag,Roadster,XL,Brown,1,3799,20,3039.2,191.44,Cash,Cancelled
ORD10202,2025-10-01,Oct,Customer_202,Women,East,Kolkata,Shirts,Formal Shirt,Allen Solly,L,Green,4,2283,15,7762.2,2596.15,Cash,Delivered
ORD10203,2025-02-20,Feb,Customer_203,Women,North,Delhi,Shoes,Sandals,Puma,XL,Black,4,632,0,2528.0,914.26,Net Banking,Delivered
ORD10204,2025-05-21,May,Customer_204,Unisex,East,Bhubaneswar,Jackets,Bomber Jacket,Zara,M,Black,1,3451,10,3105.9,87.85,Net Banking,Cancelled
ORD10205,2025-01-01,Jan,Customer_205,Unisex,North,Delhi,Bags,Handbag,Roadster,XL,Black,2,4405,0,8810.0,1361.16,UPI,Delivered
ORD10206,2025-02-06,Feb,Customer_206,Men,South,Kochi,Watches,Analog Watch,Roadster,L,Grey,2,3637,0,7274.0,2254.93,Cash,Delivered
ORD10207,2025-09-29,Sep,Customer_207,Women,South,Bangalore,Shoes,Sandals,Zara,M,White,5,568,20,2272.0,656.62,Net Banking,Delivered
ORD10208,2025-03-05,Mar,Customer_208,Men,North,Jaipur,Caps,Baseball Cap,Adidas,M,Green,5,3644,10,16398.0,6074.55,UPI,Delivered
ORD10209,2025-12-04,Dec,Customer_209,Unisex,East,Kolkata,Jackets,Bomber Jacket,Tommy Hilfiger,XL,Green,3,2182,20,5236.8,1454.79,UPI,Delivered
ORD10210,2025-09-13,Sep,Customer_210,Women,North,Jaipur,Jackets,Winter Jacket,Roadster,L,White,5,1080,20,4320.0,1516.62,Net Banking,Delivered
ORD10211,2025-02-07,Feb,Customer_211,Men,South,Kochi,Dresses,Party Dress,Fastrack,XL,Green,1,1052,0,1052.0,197.95,Wallet,Delivered
ORD10212,2025-05-23,May,Customer_212,Men,North,Jaipur,Dresses,Party Dress,Roadster,Free Size,Grey,1,3037,0,3037.0,768.18,Net Banking,Delivered
ORD10213,2025-05-06,May,Customer_213,Men,South,Bangalore,Jeans,Regular Jeans,Roadster,L,White,1,4058,0,4058.0,193.06,UPI,Returned
ORD10214,2025-06-27,Jun,Customer_214,Men,South,Kochi,Shirts,Casual Shirt,Nike,L,White,5,4736,30,16576.0,5533.93,Cash,Delivered
ORD10215,2025-09-26,Sep,Customer_215,Men,West,Ahmedabad,Jeans,Slim Jeans,Puma,XL,Brown,1,2653,25,1989.75,148.64,Wallet,Cancelled
ORD10216,2025-03-22,Mar,Customer_216,Men,South,Hyderabad,Watches,Analog Watch,Allen Solly,Free Size,Black,3,1341,20,3218.4,950.3,UPI,Delivered
ORD10217,2025-07-16,Jul,Customer_217,Unisex,West,Ahmedabad,Shirts,Casual Shirt,Nike,XL,Red,2,1965,30,2751.0,71.08,Cash,Cancelled
ORD10218,2025-10-20,Oct,Customer_218,Men,East,Kolkata,Jackets,Winter Jacket,Puma,M,Black,3,1477,20,3544.8,1045.95,Net Banking,Delivered
ORD10219,2025-02-14,Feb,Customer_219,Unisex,East,Patna,Jeans,Regular Jeans,Levis,L,Red,5,4240,0,21200.0,4577.48,Net Banking,Delivered
ORD10220,2025-03-19,Mar,Customer_220,Unisex,South,Chennai,Watches,Sports Watch,Allen Solly,S,Grey,1,3858,0,3858.0,696.68,UPI,Delivered
ORD10221,2025-09-29,Sep,Customer_221,Unisex,North,Jaipur,Dresses,Casual Dress,Levis,L,Blue,2,3938,15,6694.6,2476.39,UPI,Delivered
ORD10222,2025-02-13,Feb,Customer_222,Men,East,Guwahati,Jackets,Bomber Jacket,Roadster,Free Size,Black,5,1281,20,5124.0,792.75,Net Banking,Delivered
ORD10223,2025-07-21,Jul,Customer_223,Men,East,Patna,Shoes,Sneakers,Levis,M,Blue,3,3104,15,7915.2,1509.5,Card,Delivered
ORD10224,2025-07-28,Jul,Customer_224,Women,West,Ahmedabad,Jeans,Slim Jeans,Allen Solly,L,Brown,1,4889,10,4400.1,1631.58,Cash,Delivered
ORD10225,2025-04-21,Apr,Customer_225,Women,East,Kolkata,Jeans,Slim Jeans,Zara,Free Size,Black,3,1714,0,5142.0,1567.8,Cash,Delivered
ORD10226,2025-10-12,Oct,Customer_226,Men,West,Indore,Bags,Handbag,Nike,S,Black,5,2545,0,12725.0,3055.67,Card,Delivered
ORD10227,2025-10-26,Oct,Customer_227,Men,East,Kolkata,Shoes,Sneakers,Roadster,XL,White,5,2619,30,9166.5,1278.7,UPI,Delivered
ORD10228,2025-03-28,Mar,Customer_228,Men,West,Mumbai,Watches,Analog Watch,Nike,XL,Pink,5,4047,30,14164.5,4367.65,Card,Delivered
ORD10229,2025-08-17,Aug,Customer_229,Unisex,East,Patna,Watches,Analog Watch,Zara,L,Brown,2,782,20,1251.2,351.57,Net Banking,Delivered
ORD10230,2025-03-12,Mar,Customer_230,Men,East,Guwahati,Caps,Baseball Cap,Adidas,Free Size,Black,4,2132,25,6396.0,447.73,Net Banking,Returned
ORD10231,2025-10-17,Oct,Customer_231,Women,West,Ahmedabad,Watches,Smart Watch,Fastrack,Free Size,Red,5,3133,15,13315.25,2534.07,UPI,Delivered
ORD10232,2025-03-23,Mar,Customer_232,Unisex,East,Bhubaneswar,Bags,Backpack,Allen Solly,S,Red,1,2529,25,1896.75,69.31,Wallet,Returned
ORD10233,2025-10-31,Oct,Customer_233,Women,South,Chennai,Dresses,Party Dress,Zara,Free Size,White,3,3438,20,8251.2,210.13,Wallet,Cancelled
ORD10234,2025-09-09,Sep,Customer_234,Men,East,Bhubaneswar,Jackets,Winter Jacket,Fastrack,Free Size,Brown,1,1238,0,1238.0,223.44,UPI,Delivered
ORD10235,2025-04-01,Apr,Customer_235,Men,South,Hyderabad,Watches,Sports Watch,H&M,S,Grey,3,986,0,2958.0,93.71,UPI,Cancelled
ORD10236,2025-06-04,Jun,Customer_236,Unisex,North,Lucknow,Watches,Sports Watch,Roadster,XL,Grey,3,1616,5,4605.6,1429.63,Card,Delivered
ORD10237,2025-06-07,Jun,Customer_237,Unisex,South,Kochi,Watches,Analog Watch,Tommy Hilfiger,XL,Black,3,1542,5,4394.7,272.03,Card,Cancelled
ORD10238,2025-03-14,Mar,Customer_238,Men,North,Chandigarh,Watches,Sports Watch,H&M,S,Grey,3,1136,5,3237.6,680.45,Net Banking,Delivered
ORD10239,2025-06-29,Jun,Customer_239,Women,South,Bangalore,Shirts,Polo Shirt,H&M,XL,White,3,1384,25,3114.0,374.72,Net Banking,Delivered
ORD10240,2025-09-03,Sep,Customer_240,Women,West,Mumbai,Caps,Beanie,Puma,S,Grey,5,2346,5,11143.5,2644.74,Cash,Delivered
ORD10241,2025-03-24,Mar,Customer_241,Women,South,Kochi,Jeans,Slim Jeans,Puma,S,Pink,1,4980,0,4980.0,207.04,Card,Returned
ORD10242,2025-04-16,Apr,Customer_242,Unisex,North,Lucknow,Dresses,Maxi Dress,Nike,L,Green,2,3851,25,5776.5,305.08,Cash,Cancelled
ORD10243,2025-03-20,Mar,Customer_243,Unisex,West,Indore,Jackets,Denim Jacket,Nike,Free Size,Brown,1,3454,0,3454.0,798.49,Card,Delivered
ORD10244,2025-02-11,Feb,Customer_244,Women,South,Hyderabad,Jeans,Slim Jeans,H&M,L,Blue,4,1445,10,5202.0,1685.8,Wallet,Delivered
ORD10245,2025-04-06,Apr,Customer_245,Men,West,Ahmedabad,Dresses,Maxi Dress,Puma,L,Black,4,864,10,3110.4,728.87,Card,Delivered
ORD10246,2025-10-11,Oct,Customer_246,Unisex,West,Pune,Jeans,Slim Jeans,Puma,XL,Red,1,3670,30,2569.0,131.47,Net Banking,Returned
ORD10247,2025-03-03,Mar,Customer_247,Men,North,Jaipur,Bags,Backpack,Roadster,S,Pink,4,1915,5,7277.0,2712.6,UPI,Delivered
ORD10248,2025-02-04,Feb,Customer_248,Women,East,Patna,Dresses,Maxi Dress,Zara,Free Size,Brown,1,3678,20,2942.4,657.07,UPI,Delivered
ORD10249,2025-10-18,Oct,Customer_249,Women,South,Chennai,Dresses,Maxi Dress,Roadster,Free Size,Grey,5,1319,0,6595.0,1756.23,Net Banking,Delivered
ORD10250,2025-03-30,Mar,Customer_250,Unisex,West,Mumbai,Bags,Travel Bag,Allen Solly,XL,Black,3,3800,5,10830.0,608.09,Net Banking,Cancelled
ORD10251,2025-05-18,May,Customer_251,Women,North,Chandigarh,Watches,Sports Watch,H&M,L,Brown,3,664,10,1792.8,596.14,UPI,Delivered
ORD10252,2025-05-18,May,Customer_252,Unisex,West,Ahmedabad,Jackets,Denim Jacket,Levis,XL,Grey,4,1230,5,4674.0,1097.67,UPI,Delivered
ORD10253,2025-09-26,Sep,Customer_253,Men,West,Pune,Shoes,Running Shoes,Levis,M,Black,5,736,5,3496.0,594.73,Net Banking,Delivered
ORD10254,2025-08-26,Aug,Customer_254,Men,East,Patna,Shirts,Polo Shirt,H&M,M,Grey,5,3750,25,14062.5,1012.5,Net Banking,Cancelled
ORD10255,2025-03-25,Mar,Customer_255,Men,East,Patna,Caps,Baseball Cap,Allen Solly,Free Size,Red,3,1239,10,3345.3,425.31,Card,Delivered
ORD10256,2025-09-20,Sep,Customer_256,Men,East,Guwahati,Jackets,Bomber Jacket,H&M,Free Size,Black,1,571,15,485.35,34.65,Card,Cancelled
ORD10257,2025-06-28,Jun,Customer_257,Unisex,West,Indore,Bags,Laptop Bag,Levis,Free Size,Pink,4,2563,5,9739.4,470.1,Wallet,Cancelled
ORD10258,2025-06-02,Jun,Customer_258,Unisex,East,Patna,Jeans,Slim Jeans,Fastrack,L,Green,1,4445,0,4445.0,922.04,Cash,Delivered
ORD10259,2025-11-04,Nov,Customer_259,Unisex,South,Bangalore,Bags,Handbag,Zara,XL,Green,4,3117,25,9351.0,1462.33,Cash,Delivered
ORD10260,2025-06-25,Jun,Customer_260,Women,North,Jaipur,Dresses,Party Dress,Roadster,Free Size,Green,2,4878,25,7317.0,474.25,Card,Cancelled
ORD10261,2025-05-13,May,Customer_261,Men,West,Pune,Shoes,Formal Shoes,Adidas,M,Grey,5,1998,25,7492.5,530.31,Card,Cancelled
ORD10262,2025-10-27,Oct,Customer_262,Unisex,East,Patna,Bags,Travel Bag,Puma,Free Size,Blue,3,4298,30,9025.8,1359.49,Net Banking,Delivered
ORD10263,2025-07-31,Jul,Customer_263,Women,West,Ahmedabad,Jackets,Bomber Jacket,Adidas,Free Size,Brown,1,1734,5,1647.3,622.7,Card,Delivered
ORD10264,2025-06-20,Jun,Customer_264,Women,North,Chandigarh,Watches,Sports Watch,Zara,M,White,2,3066,25,4599.0,621.25,Wallet,Delivered
ORD10265,2025-11-21,Nov,Customer_265,Men,South,Kochi,Shoes,Sandals,Adidas,S,Red,4,3803,15,12930.2,4796.91,Cash,Delivered
ORD10266,2025-12-13,Dec,Customer_266,Women,South,Bangalore,Shirts,Polo Shirt,Fastrack,M,Blue,1,2537,5,2410.15,723.81,Net Banking,Delivered
ORD10267,2025-05-29,May,Customer_267,Unisex,North,Lucknow,Bags,Handbag,Adidas,M,Grey,4,4761,20,15235.2,3904.33,Net Banking,Delivered
ORD10268,2025-04-27,Apr,Customer_268,Unisex,West,Mumbai,Watches,Analog Watch,Zara,M,Blue,2,1573,5,2988.7,185.81,Cash,Returned
ORD10269,2025-12-05,Dec,Customer_269,Women,North,Delhi,Shirts,Linen Shirt,Levis,XL,Blue,1,660,0,660.0,197.56,Wallet,Delivered
ORD10270,2025-06-04,Jun,Customer_270,Unisex,South,Bangalore,Bags,Travel Bag,Zara,M,Pink,4,1326,25,3978.0,203.1,UPI,Returned
ORD10271,2025-04-12,Apr,Customer_271,Men,North,Chandigarh,Jeans,Regular Jeans,Adidas,L,Pink,5,2135,30,7472.5,281.53,Cash,Returned
ORD10272,2025-12-19,Dec,Customer_272,Men,West,Pune,Shoes,Running Shoes,Fastrack,S,Brown,4,3207,5,12186.6,294.21,Card,Cancelled
ORD10273,2025-11-26,Nov,Customer_273,Men,North,Lucknow,Jeans,Cargo Jeans,Adidas,M,Black,2,4240,10,7632.0,1439.95,Cash,Delivered
ORD10274,2025-02-18,Feb,Customer_274,Men,West,Mumbai,Watches,Sports Watch,Puma,L,Grey,1,578,30,404.6,12.62,Net Banking,Cancelled
ORD10275,2025-02-28,Feb,Customer_275,Unisex,East,Bhubaneswar,Bags,Backpack,Puma,XL,Pink,4,3777,15,12841.8,2448.63,Card,Delivered
ORD10276,2025-08-02,Aug,Customer_276,Men,South,Bangalore,Jeans,Slim Jeans,Nike,Free Size,Pink,5,4453,30,15585.5,4175.75,Cash,Delivered
ORD10277,2025-07-30,Jul,Customer_277,Men,West,Mumbai,Shirts,Casual Shirt,Allen Solly,Free Size,Red,4,875,0,3500.0,658.07,Cash,Delivered
ORD10278,2025-12-06,Dec,Customer_278,Men,West,Ahmedabad,Jeans,Regular Jeans,H&M,S,White,4,1716,30,4804.8,321.8,Wallet,Returned
ORD10279,2025-06-14,Jun,Customer_279,Unisex,North,Chandigarh,Caps,Beanie,Zara,XL,Pink,2,3209,10,5776.2,768.76,Card,Delivered
ORD10280,2025-09-13,Sep,Customer_280,Unisex,West,Mumbai,Jeans,Regular Jeans,Allen Solly,S,Blue,4,3088,0,12352.0,926.34,Net Banking,Cancelled
ORD10281,2025-11-06,Nov,Customer_281,Unisex,North,Delhi,Dresses,Maxi Dress,Fastrack,XL,Grey,5,2994,20,11976.0,637.62,Cash,Cancelled
ORD10282,2025-12-03,Dec,Customer_282,Men,East,Guwahati,Shirts,Casual Shirt,Allen Solly,S,Grey,3,4206,0,12618.0,366.76,Cash,Cancelled
ORD10283,2025-09-10,Sep,Customer_283,Men,North,Jaipur,Bags,Laptop Bag,Adidas,S,Pink,2,3851,0,7702.0,1433.46,Card,Delivered
ORD10284,2025-01-24,Jan,Customer_284,Unisex,North,Chandigarh,Caps,Baseball Cap,Puma,Free Size,White,5,1508,30,5278.0,1857.1,Net Banking,Delivered
ORD10285,2025-09-18,Sep,Customer_285,Women,West,Indore,Shirts,Formal Shirt,Fastrack,Free Size,Grey,2,1921,25,2881.5,956.55,Wallet,Delivered
ORD10286,2025-07-23,Jul,Customer_286,Women,South,Hyderabad,Dresses,Party Dress,Tommy Hilfiger,Free Size,Green,3,2908,15,7415.4,2441.5,Wallet,Delivered
ORD10287,2025-04-18,Apr,Customer_287,Men,South,Chennai,Watches,Sports Watch,Fastrack,M,Grey,5,2879,25,10796.25,452.96,UPI,Cancelled
ORD10288,2025-08-05,Aug,Customer_288,Men,West,Ahmedabad,Watches,Sports Watch,Allen Solly,S,Red,1,4781,0,4781.0,605.13,Cash,Delivered
ORD10289,2025-12-20,Dec,Customer_289,Women,South,Bangalore,Shoes,Formal Shoes,Levis,S,Red,3,2170,30,4557.0,1188.03,Wallet,Delivered
ORD10290,2025-07-15,Jul,Customer_290,Unisex,East,Kolkata,Dresses,Maxi Dress,Fastrack,S,Black,4,3911,30,10950.8,4092.47,Cash,Delivered
ORD10291,2025-10-29,Oct,Customer_291,Women,South,Hyderabad,Jackets,Bomber Jacket,Allen Solly,XL,White,5,2108,30,7378.0,2275.95,UPI,Delivered
ORD10292,2025-01-21,Jan,Customer_292,Unisex,North,Chandigarh,Shoes,Sneakers,Fastrack,L,Black,4,2785,20,8912.0,1681.71,Cash,Delivered
ORD10293,2025-06-15,Jun,Customer_293,Unisex,North,Jaipur,Caps,Snapback Cap,Zara,L,Brown,5,915,30,3202.5,232.13,Wallet,Returned
ORD10294,2025-09-24,Sep,Customer_294,Women,South,Chennai,Watches,Analog Watch,Puma,S,Grey,1,4637,5,4405.15,201.0,Card,Returned
ORD10295,2025-05-31,May,Customer_295,Men,East,Patna,Jackets,Bomber Jacket,Puma,S,Grey,2,4844,15,8234.8,624.4,Net Banking,Cancelled
ORD10296,2025-12-16,Dec,Customer_296,Women,South,Bangalore,Jackets,Bomber Jacket,Tommy Hilfiger,Free Size,Green,3,3623,30,7608.3,2782.33,UPI,Delivered
ORD10297,2025-01-23,Jan,Customer_297,Men,West,Indore,Watches,Sports Watch,Fastrack,Free Size,Black,3,2076,10,5605.2,1421.55,UPI,Delivered
ORD10298,2025-04-16,Apr,Customer_298,Unisex,West,Mumbai,Jackets,Bomber Jacket,H&M,M,Black,5,4064,25,15240.0,5065.11,Net Banking,Delivered
ORD10299,2025-04-02,Apr,Customer_299,Women,North,Delhi,Watches,Analog Watch,Adidas,XL,Brown,3,1076,20,2582.4,861.54,Net Banking,Delivered
ORD10300,2025-10-01,Oct,Customer_300,Unisex,West,Mumbai,Dresses,Party Dress,Nike,S,Grey,1,1017,30,711.9,223.5,Wallet,Delivered
ORD10301,2025-08-13,Aug,Customer_301,Men,North,Lucknow,Jeans,Regular Jeans,Levis,Free Size,Red,4,3735,30,10458.0,3051.52,Card,Delivered
ORD10302,2025-12-13,Dec,Customer_302,Men,South,Hyderabad,Dresses,Casual Dress,Levis,S,Black,3,590,20,1416.0,491.97,Wallet,Delivered
ORD10303,2025-04-18,Apr,Customer_303,Men,North,Lucknow,Dresses,Casual Dress,Fastrack,M,White,3,2233,15,5694.15,404.81,Card,Returned
ORD10304,2025-10-09,Oct,Customer_304,Men,South,Bangalore,Bags,Handbag,Adidas,M,Brown,4,1098,10,3952.8,1164.65,Cash,Delivered
ORD10305,2025-11-14,Nov,Customer_305,Unisex,North,Lucknow,Watches,Analog Watch,H&M,L,White,1,2084,10,1875.6,462.01,Wallet,Delivered
ORD10306,2025-06-10,Jun,Customer_306,Women,South,Bangalore,Watches,Smart Watch,Roadster,L,White,2,2313,25,3469.5,1083.71,Cash,Delivered
ORD10307,2025-09-07,Sep,Customer_307,Women,East,Patna,Caps,Beanie,Allen Solly,M,Red,5,1390,5,6602.5,1900.49,Cash,Delivered
ORD10308,2025-10-25,Oct,Customer_308,Unisex,North,Delhi,Jeans,Cargo Jeans,Adidas,L,Brown,5,3817,30,13359.5,3652.61,Card,Delivered
ORD10309,2025-08-26,Aug,Customer_309,Men,East,Bhubaneswar,Watches,Smart Watch,H&M,M,White,5,4680,0,23400.0,1044.41,Wallet,Returned
ORD10310,2025-09-05,Sep,Customer_310,Men,South,Chennai,Shoes,Sandals,Zara,L,Grey,3,830,5,2365.5,752.19,Card,Delivered
ORD10311,2025-08-29,Aug,Customer_311,Men,East,Guwahati,Shirts,Casual Shirt,Fastrack,Free Size,Green,4,879,0,3516.0,1318.34,Cash,Delivered
ORD10312,2025-09-22,Sep,Customer_312,Women,East,Kolkata,Shoes,Sandals,Roadster,XL,Brown,3,3581,5,10205.85,2594.91,Wallet,Delivered
ORD10313,2025-02-09,Feb,Customer_313,Women,South,Chennai,Shirts,Casual Shirt,Allen Solly,Free Size,Blue,5,2799,5,13295.25,2114.78,Card,Delivered
ORD10314,2025-09-03,Sep,Customer_314,Men,West,Indore,Dresses,Party Dress,Adidas,S,White,2,1819,25,2728.5,918.62,Wallet,Delivered
ORD10315,2025-01-29,Jan,Customer_315,Unisex,North,Jaipur,Shoes,Sneakers,Fastrack,Free Size,Black,2,2614,5,4966.6,1263.14,Cash,Delivered
ORD10316,2025-03-29,Mar,Customer_316,Men,West,Indore,Jeans,Slim Jeans,Allen Solly,Free Size,Green,2,3864,20,6182.4,194.26,Card,Returned
ORD10317,2025-07-13,Jul,Customer_317,Unisex,North,Jaipur,Watches,Smart Watch,Tommy Hilfiger,XL,White,4,1582,0,6328.0,157.32,Wallet,Returned
ORD10318,2025-02-17,Feb,Customer_318,Unisex,North,Delhi,Jeans,Slim Jeans,Allen Solly,XL,Pink,4,1566,20,5011.2,1303.99,Cash,Delivered
ORD10319,2025-06-29,Jun,Customer_319,Men,West,Indore,Shirts,Linen Shirt,H&M,S,Green,5,1299,15,5520.75,854.67,Wallet,Delivered
ORD10320,2025-10-23,Oct,Customer_320,Men,North,Delhi,Dresses,Party Dress,H&M,L,Pink,5,1464,20,5856.0,142.73,Cash,Cancelled
ORD10321,2025-10-02,Oct,Customer_321,Women,East,Patna,Jeans,Slim Jeans,Roadster,M,Pink,4,3494,20,11180.8,428.55,Wallet,Cancelled
ORD10322,2025-06-07,Jun,Customer_322,Men,West,Ahmedabad,Caps,Baseball Cap,Puma,S,Red,5,3319,30,11616.5,704.96,Net Banking,Cancelled
ORD10323,2025-10-09,Oct,Customer_323,Men,West,Ahmedabad,Shoes,Running Shoes,H&M,S,White,5,925,5,4393.75,194.35,Net Banking,Cancelled
ORD10324,2025-07-09,Jul,Customer_324,Unisex,East,Bhubaneswar,Dresses,Maxi Dress,Adidas,Free Size,Green,1,808,25,606.0,133.27,Wallet,Delivered
ORD10325,2025-04-14,Apr,Customer_325,Unisex,West,Mumbai,Shirts,Casual Shirt,Allen Solly,Free Size,Red,5,2841,5,13494.75,347.46,Wallet,Returned
ORD10326,2025-03-22,Mar,Customer_326,Women,South,Bangalore,Shoes,Running Shoes,Puma,XL,Red,1,2759,30,1931.3,86.47,Wallet,Cancelled
ORD10327,2025-06-27,Jun,Customer_327,Women,East,Patna,Shirts,Formal Shirt,Adidas,Free Size,Black,3,2352,20,5644.8,2090.8,Cash,Delivered
ORD10328,2025-09-15,Sep,Customer_328,Unisex,North,Delhi,Shoes,Sandals,Fastrack,Free Size,Green,3,3284,0,9852.0,3238.99,Net Banking,Delivered
ORD10329,2025-08-23,Aug,Customer_329,Women,South,Hyderabad,Dresses,Casual Dress,Allen Solly,M,Red,4,723,15,2458.2,369.29,Cash,Delivered
ORD10330,2025-05-08,May,Customer_330,Men,North,Lucknow,Dresses,Party Dress,Fastrack,Free Size,White,3,1260,15,3213.0,948.35,Net Banking,Delivered
