Order ID,Order Date,Month,Customer Name,Gender,Region,City,Category,Product Name,Brand,Size,Color,Units Sold,Unit Price,Discount %,Total Sales,Profit,Payment Mode,Delivery Status
ORD10668,2025-03-20,Mar,Customer_668,Men,South,Kochi,Bags,Handbag,Puma,S,Green,3,4051,15,10330.05,261.84,UPI,Returned
ORD10670,2025-03-31,Mar,Customer_670,Men,North,Delhi,Dresses,Maxi Dress,Roadster,Free Size,Grey,5,3010,20,12040.0,4015.93,Wallet,Delivered
ORD10671,2025-03-29,Mar,Customer_671,Unisex,North,Delhi,Bags,Laptop Bag,Tommy Hilfiger,Free Size,Pink,3,3690,5,10516.5,441.16,Net Banking,Cancelled
ORD10672,2025-03-15,Mar,Customer_672,Women,South,Chennai,Shoes,Formal Shoes,Nike,M,Pink,4,2689,0,10756.0,771.84,Net Banking,Cancelled
ORD10673,2025-05-22,May,Customer_673,Women,West,Ahmedabad,Shoes,Sandals,Puma,S,Green,4,4763,25,14289.0,4989.16,Net Banking,Delivered
ORD10677,2025-05-29,May,Customer_677,Unisex,South,Bangalore,Watches,Analog Watch,Puma,Free Size,Pink,3,4456,10,12031.2,2271.91,Card,Delivered
ORD10680,2025-06-03,Jun,Customer_680,Men,West,Ahmedabad,Bags,Handbag,Allen Solly,XL,Brown,3,4007,5,11419.95,2963.15,Card,Delivered
ORD10682,2025-08-04,Aug,Customer_682,Women,East,Kolkata,Shoes,Sneakers,Allen Solly,XL,Pink,4,4558,30,12762.4,3793.64,Card,Delivered
ORD10692,2025-02-04,Feb,Customer_692,Men,North,Chandigarh,Watches,Smart Watch,Allen Solly,M,Green,4,3931,20,12579.2,911.1,Card,Returned
ORD10693,2025-07-23,Jul,Customer_693,Men,North,Jaipur,Bags,Backpack,Tommy Hilfiger,XL,Pink,4,4860,30,13608.0,3449.72,Wallet,Delivered
ORD10700,2025-07-21,Jul,Customer_700,Men,South,Chennai,Bags,Backpack,Levis,XL,Pink,5,2037,0,10185.0,1602.26,UPI,Delivered
ORD10702,2025-02-24,Feb,Customer_702,Men,North,Delhi,Bags,Handbag,Tommy Hilfiger,XL,Brown,5,3271,30,11448.5,3479.64,Card,Delivered
ORD10703,2025-01-29,Jan,Customer_703,Men,South,Chennai,Bags,Laptop Bag,Allen Solly,S,Green,5,2690,25,10087.5,2636.26,UPI,Delivered
ORD10704,2025-04-27,Apr,Customer_704,Men,South,Bangalore,Dresses,Maxi Dress,Nike,XL,Blue,4,3656,5,13892.8,2943.34,Net Banking,Delivered
ORD10707,2025-07-19,Jul,Customer_707,Women,East,Bhubaneswar,Shirts,Casual Shirt,Zara,L,White,4,4418,30,12370.4,340.19,UPI,Returned
ORD10708,2025-06-13,Jun,Customer_708,Unisex,West,Ahmedabad,Watches,Analog Watch,Zara,L,White,4,3971,15,13501.4,4054.33,Card,Delivered
ORD10709,2025-09-30,Sep,Customer_709,Women,West,Indore,Dresses,Party Dress,Fastrack,Free Size,Red,5,2384,15,10132.0,287.22,UPI,Cancelled
ORD10710,2025-07-05,Jul,Customer_710,Women,South,Bangalore,Jackets,Winter Jacket,Nike,L,White,5,4381,5,20809.75,7479.75,Cash,Delivered
ORD10713,2025-09-28,Sep,Customer_713,Unisex,West,Pune,Dresses,Maxi Dress,Zara,S,Green,3,4350,15,11092.5,3414.99,UPI,Delivered
ORD10714,2025-01-06,Jan,Customer_714,Unisex,South,Chennai,Shoes,Running Shoes,Nike,L,Green,4,3969,25,11907.0,4364.43,Card,Delivered
ORD10716,2025-01-28,Jan,Customer_716,Men,West,Pune,Caps,Beanie,Roadster,L,Grey,3,3974,5,11325.9,2153.95,UPI,Delivered
ORD10721,2025-05-29,May,Customer_721,Women,South,Hyderabad,Shoes,Formal Shoes,Allen Solly,M,Red,3,4028,0,12084.0,849.69,Wallet,Cancelled
ORD10723,2025-10-23,Oct,Customer_723,Women,North,Lucknow,Shoes,Formal Shoes,Zara,L,Brown,3,3393,0,10179.0,281.95,Cash,Cancelled
ORD10726,2025-04-25,Apr,Customer_726,Women,West,Mumbai,Bags,Travel Bag,Zara,Free Size,Brown,4,4285,25,12855.0,1855.12,UPI,Delivered
ORD10727,2025-04-13,Apr,Customer_727,Women,West,Indore,Jeans,Slim Jeans,Adidas,M,Brown,4,3191,0,12764.0,516.93,UPI,Returned
ORD10731,2025-12-23,Dec,Customer_731,Unisex,West,Pune,Watches,Smart Watch,Allen Solly,Free Size,Red,4,3404,25,10212.0,2739.7,UPI,Delivered
ORD10737,2025-08-21,Aug,Customer_737,Men,South,Chennai,Shirts,Polo Shirt,Roadster,L,Brown,5,3620,0,18100.0,3092.31,Net Banking,Delivered
ORD10739,2025-09-23,Sep,Customer_739,Women,South,Hyderabad,Shirts,Formal Shirt,Nike,M,Pink,5,3099,10,13945.5,458.27,Card,Returned
ORD10748,2025-09-11,Sep,Customer_748,Men,East,Guwahati,Jeans,Regular Jeans,Fastrack,M,Green,4,4698,15,15973.2,5747.33,Net Banking,Delivered
ORD10749,2025-04-16,Apr,Customer_749,Women,East,Bhubaneswar,Jeans,Cargo Jeans,Tommy Hilfiger,L,Blue,4,4049,15,13766.6,633.74,Wallet,Cancelled
ORD10764,2025-01-15,Jan,Customer_764,Unisex,South,Hyderabad,Jackets,Denim Jacket,Allen Solly,S,Grey,4,4848,15,16483.2,3486.34,Net Banking,Delivered
ORD10771,2025-06-21,Jun,Customer_771,Women,North,Lucknow,Shoes,Sneakers,Adidas,XL,Green,4,4518,25,13554.0,572.53,Cash,Returned
ORD10772,2025-09-23,Sep,Customer_772,Unisex,East,Patna,Caps,Baseball Cap,Puma,S,White,5,4466,0,22330.0,849.36,Net Banking,Returned
ORD10774,2025-06-19,Jun,Customer_774,Unisex,East,Patna,Caps,Snapback Cap,Zara,Free Size,Grey,4,3917,10,14101.2,2826.22,Wallet,Delivered
ORD10780,2025-10-18,Oct,Customer_780,Men,North,Lucknow,Jackets,Winter Jacket,Levis,M,Brown,4,4970,5,18886.0,4112.45,Cash,Delivered
ORD10781,2025-08-04,Aug,Customer_781,Women,West,Indore,Watches,Smart Watch,Puma,S,White,4,4277,0,17108.0,6112.09,Wallet,Delivered
ORD10782,2025-11-14,Nov,Customer_782,Men,East,Bhubaneswar,Bags,Handbag,Tommy Hilfiger,XL,Black,5,2902,0,14510.0,4590.78,Net Banking,Delivered
ORD10789,2025-01-06,Jan,Customer_789,Unisex,North,Chandigarh,Shirts,Polo Shirt,Allen Solly,XL,Black,5,2979,0,14895.0,857.14,Cash,Cancelled
ORD10802,2025-01-19,Jan,Customer_802,Women,North,Delhi,Caps,Baseball Cap,Levis,L,Red,4,4657,5,17696.6,5115.87,UPI,Delivered
ORD10809,2025-12-24,Dec,Customer_809,Women,North,Jaipur,Watches,Sports Watch,Zara,L,Pink,4,4216,0,16864.0,2117.03,Cash,Delivered
ORD10810,2025-01-10,Jan,Customer_810,Women,West,Indore,Jeans,Slim Jeans,Levis,M,Pink,4,3650,15,12410.0,1632.51,Wallet,Delivered
ORD10812,2025-10-01,Oct,Customer_812,Women,West,Ahmedabad,Shirts,Formal Shirt,Fastrack,M,Pink,4,3971,20,12707.2,780.22,Net Banking,Returned
ORD10814,2025-06-07,Jun,Customer_814,Women,North,Delhi,Bags,Laptop Bag,Tommy Hilfiger,XL,Black,5,3128,30,10948.0,2066.7,Net Banking,Delivered
ORD10817,2025-01-22,Jan,Customer_817,Women,West,Ahmedabad,Shirts,Casual Shirt,Fastrack,S,Grey,5,2366,0,11830.0,4346.85,Wallet,Delivered
ORD10829,2025-04-29,Apr,Customer_829,Unisex,East,Kolkata,Watches,Smart Watch,Zara,Free Size,Pink,3,4540,10,12258.0,324.97,Cash,Returned
ORD10838,2025-09-08,Sep,Customer_838,Men,East,Guwahati,Shoes,Formal Shoes,H&M,S,Green,4,3424,20,10956.8,2684.96,Net Banking,Delivered
ORD10848,2025-05-26,May,Customer_848,Unisex,East,Guwahati,Jeans,Slim Jeans,Roadster,XL,Grey,5,4649,5,22082.75,4845.53,Wallet,Delivered
ORD10849,2025-04-29,Apr,Customer_849,Women,North,Chandigarh,Jeans,Regular Jeans,H&M,L,White,4,3528,15,11995.2,639.15,UPI,Cancelled
ORD10852,2025-06-14,Jun,Customer_852,Unisex,East,Bhubaneswar,Caps,Snapback Cap,Allen Solly,S,Blue,4,4455,20,14256.0,753.43,Net Banking,Cancelled
ORD10859,2025-03-06,Mar,Customer_859,Unisex,East,Kolkata,Jackets,Winter Jacket,Zara,L,Brown,5,3636,10,16362.0,882.47,Card,Returned
ORD10872,2025-06-01,Jun,Customer_872,Unisex,South,Chennai,Jackets,Denim Jacket,Levis,L,Grey,3,4100,10,11070.0,1594.38,Wallet,Delivered
ORD10874,2025-04-22,Apr,Customer_874,Unisex,South,Hyderabad,Bags,Backpack,Fastrack,M,Brown,4,2635,0,10540.0,758.25,Card,Returned
ORD10879,2025-06-27,Jun,Customer_879,Men,East,Bhubaneswar,Watches,Analog Watch,Adidas,M,White,4,3742,5,14219.6,681.84,Cash,Cancelled
ORD10881,2025-08-30,Aug,Customer_881,Women,West,Pune,Jeans,Regular Jeans,Fastrack,M,Grey,4,4295,25,12885.0,2359.41,Card,Delivered
ORD10886,2025-12-01,Dec,Customer_886,Women,North,Chandigarh,Dresses,Casual Dress,Allen Solly,S,Brown,4,3959,30,11085.2,1487.33,Wallet,Delivered
ORD10887,2025-04-02,Apr,Customer_887,Men,East,Kolkata,Watches,Smart Watch,Puma,M,Black,4,4854,30,13591.2,597.2,Cash,Cancelled
ORD10888,2025-01-25,Jan,Customer_888,Women,West,Indore,Bags,Handbag,Fastrack,L,Black,4,2806,0,11224.0,1701.6,Wallet,Delivered
ORD10889,2025-01-13,Jan,Customer_889,Men,East,Patna,Watches,Smart Watch,Roadster,XL,Grey,5,2688,5,12768.0,2505.62,Cash,Delivered
ORD10893,2025-07-11,Jul,Customer_893,Women,South,Bangalore,Bags,Laptop Bag,Tommy Hilfiger,M,Green,5,4373,5,20771.75,6600.99,Wallet,Delivered
ORD10900,2025-08-03,Aug,Customer_900,Men,East,Bhubaneswar,Dresses,Casual Dress,Roadster,L,Pink,5,2783,10,12523.5,802.33,Card,Cancelled
ORD10905,2025-04-01,Apr,Customer_905,Women,West,Pune,Jackets,Bomber Jacket,Tommy Hilfiger,M,Red,4,4596,25,13788.0,410.61,Net Banking,Returned
ORD10908,2025-07-07,Jul,Customer_908,Men,North,Jaipur,Jeans,Slim Jeans,Levis,L,Blue,4,3282,5,12471.6,4457.02,Cash,Delivered
ORD10909,2025-06-25,Jun,Customer_909,Women,South,Hyderabad,Jeans,Regular Jeans,Allen Solly,Free Size,Green,3,4141,10,11180.7,726.11,Wallet,Cancelled
ORD10911,2025-03-17,Mar,Customer_911,Men,South,Chennai,Caps,Snapback Cap,Levis,S,Red,5,2893,30,10125.5,445.32,Wallet,Cancelled
ORD10912,2025-07-06,Jul,Customer_912,Women,North,Lucknow,Bags,Handbag,Tommy Hilfiger,M,Grey,5,4732,15,20111.0,4907.35,Wallet,Delivered
ORD10913,2025-03-31,Mar,Customer_913,Women,South,Kochi,Watches,Smart Watch,Allen Solly,M,Green,4,3610,0,14440.0,4243.54,Card,Delivered
ORD10914,2025-07-02,Jul,Customer_914,Unisex,North,Jaipur,Jackets,Denim Jacket,Levis,Free Size,Red,4,4261,20,13635.2,4871.89,Card,Delivered
ORD10919,2025-10-29,Oct,Customer_919,Unisex,West,Pune,Shirts,Linen Shirt,Adidas,L,Brown,5,4236,0,21180.0,3927.92,Card,Delivered
ORD10920,2025-05-16,May,Customer_920,Unisex,East,Patna,Watches,Sports Watch,Allen Solly,L,Brown,5,2538,10,11421.0,437.6,UPI,Returned
ORD10922,2025-06-07,Jun,Customer_922,Men,South,Chennai,Shoes,Sneakers,Adidas,L,Red,5,3000,10,13500.0,4310.14,Wallet,Delivered
ORD10927,2025-01-24,Jan,Customer_927,Unisex,West,Indore,Jackets,Denim Jacket,Puma,XL,Black,4,4488,5,17054.4,657.74,UPI,Returned
ORD10929,2025-05-06,May,Customer_929,Unisex,North,Chandigarh,Bags,Handbag,Fastrack,L,Black,3,4976,30,10449.6,609.8,Card,Returned
ORD10934,2025-07-25,Jul,Customer_934,Men,West,Mumbai,Watches,Smart Watch,Fastrack,S,Red,5,2905,0,14525.0,4098.36,Cash,Delivered
ORD10938,2025-08-17,Aug,Customer_938,Unisex,West,Mumbai,Caps,Snapback Cap,H&M,S,Blue,4,3769,5,14322.2,2484.39,Card,Delivered
ORD10946,2025-03-07,Mar,Customer_946,Unisex,West,Ahmedabad,Shirts,Polo Shirt,Allen Solly,S,Brown,3,4922,10,13289.4,980.21,Net Banking,Cancelled
ORD10948,2025-03-09,Mar,Customer_948,Unisex,West,Ahmedabad,Shoes,Formal Shoes,Puma,S,Pink,3,3956,10,10681.2,623.6,UPI,Returned
ORD10951,2025-12-09,Dec,Customer_951,Women,West,Mumbai,Watches,Smart Watch,Fastrack,S,White,3,4751,10,12827.7,1749.83,UPI,Delivered
ORD10955,2025-09-25,Sep,Customer_955,Women,East,Guwahati,Bags,Backpack,Roadster,S,Blue,4,4402,15,14966.8,609.75,Cash,Cancelled
ORD10958,2025-09-24,Sep,Customer_958,Women,North,Delhi,Shoes,Formal Shoes,Puma,M,Brown,3,4793,0,14379.0,922.07,Cash,Returned
ORD10960,2025-02-15,Feb,Customer_960,Women,South,Bangalore,Shoes,Sandals,Levis,XL,Pink,5,3469,5,16477.75,1140.37,UPI,Cancelled
ORD10961,2025-08-03,Aug,Customer_961,Women,East,Patna,Jeans,Regular Jeans,Levis,M,Brown,3,3420,0,10260.0,253.14,Card,Cancelled
ORD10962,2025-10-15,Oct,Customer_962,Women,North,Chandigarh,Dresses,Casual Dress,Levis,S,Blue,5,3577,20,14308.0,729.51,Wallet,Cancelled
ORD10963,2025-07-04,Jul,Customer_963,Men,North,Jaipur,Jeans,Cargo Jeans,Adidas,L,Brown,5,3954,30,13839.0,615.49,Net Banking,Cancelled
ORD10973,2025-09-17,Sep,Customer_973,Men,South,Bangalore,Shoes,Formal Shoes,H&M,L,Red,4,4884,10,17582.4,517.8,Net Banking,Returned
ORD10976,2025-04-30,Apr,Customer_976,Unisex,East,Patna,Caps,Beanie,Fastrack,Free Size,Grey,5,4660,15,19805.0,623.86,UPI,Returned
ORD10978,2025-02-18,Feb,Customer_978,Women,East,Kolkata,Shirts,Linen Shirt,Adidas,M,Grey,4,3672,30,10281.6,464.67,Card,Cancelled
ORD10986,2025-04-12,Apr,Customer_986,Women,South,Kochi,Jackets,Winter Jacket,Puma,S,Brown,3,3991,15,10177.05,2372.64,UPI,Delivered
ORD10988,2025-04-07,Apr,Customer_988,Women,East,Guwahati,Shirts,Formal Shirt,Nike,Free Size,White,3,4904,0,14712.0,983.27,Wallet,Cancelled
ORD10997,2025-03-20,Mar,Customer_997,Men,West,Indore,Caps,Baseball Cap,Nike,L,Brown,3,4640,0,13920.0,497.11,UPI,Cancelled
ORD10998,2025-03-15,Mar,Customer_998,Women,East,Bhubaneswar,Caps,Baseball Cap,H&M,Free Size,Black,5,3100,0,15500.0,2308.8,Wallet,Delivered
ORD11000,2025-05-25,May,Customer_1000,Unisex,West,Indore,Shirts,Formal Shirt,Nike,XL,Green,5,3667,15,15584.75,5558.5,Cash,Delivered
